chicken.n.01,1
female.n.01,1
ratite.n.01,1
copycat.n.01,1
nymphalid.n.01,1
peafowl.n.01,1
sphenisciform_seabird.n.01,1
larid.n.01,1
accentor.n.01,1
piciform_bird.n.01,1
armrest.n.01,1
division.n.04,1
sexual_intercourse.n.01,1
fiber.n.01,1
bulge.n.01,1
inside.n.02,1
underpart.n.01,1
system.n.02,1
mass.n.01,1
resonator.n.01,1
white.n.02,1
turn.n.09,1
natural_depression.n.01,1
cargo_ship.n.01,1
trimming.n.02,1
neural_structure.n.01,1
mammary_gland.n.01,1
stock.n.15,1
roll_of_tobacco.n.01,1
barrel.n.02,1
disrespect.n.01,1
aggressiveness.n.01,1
kamarupan.n.01,1
hearing.n.06,1
cartilaginous_structure.n.01,1
sagacity.n.01,1
capsule.n.05,1
countenance.n.01,1
facial_expression.n.01,1
type.n.04,1
vertical_surface.n.01,1
nail.n.01,1
walk.n.04,1
meter.n.03,1
membrane_bone.n.01,1
filament.n.03,1
side.n.01,1
side.n.06,1
handbreadth.n.01,1
sailor.n.01,1
card_player.n.01,1
applause.n.01,1
forepaw.n.01,1
pressure.n.01,1
beginning.n.04,1
word.n.01,1
point.n.08,1
educator.n.01,1
individual.n.02,1
drug_user.n.01,1
foam.n.01,1
front.n.01,1
juncture.n.01,1
progress.n.03,1
coil.n.06,1
obverse.n.02,1
membrane.n.01,1
perversion.n.02,1
intuition.n.02,1
courage.n.01,1
girdle.n.01,1
exterior_angle.n.01,1
holding_device.n.01,1
thigh.n.01,1
sphere.n.01,1
prosthesis.n.01,1
distance.n.03,1
edge.n.03,1
margin.n.01,1
hardware.n.03,1
cognitive_psychology.n.01,1
recall.n.04,1
opinion.n.01,1
notice.n.02,1
purpose.n.01,1
grammatical_relation.n.01,1
rima.n.01,1
eater.n.01,1
spokesperson.n.01,1
contractile_organ.n.01,1
bully.n.01,1
authority.n.01,1
strength.n.01,1
chemoreceptor.n.01,1
smell.n.04,1
skill.n.02,1
spout.n.01,1
edge.n.06,1
animation.n.01,1
inclination.n.05,1
appetite.n.01,1
tubular_cavity.n.01,1
molding.n.02,1
manner_of_speaking.n.01,1
duct.n.01,1
area.n.03,1
protective_garment.n.01,1
site.n.01,1
stage.n.03,1
paved_surface.n.01,1
accessory.n.01,1
blow.n.02,1
path.n.04,1
ammunition.n.01,1
top.n.10,1
luggage_compartment.n.01,1
exhilaration.n.01,1
instrument_of_torture.n.01,1
torture.n.05,1
distorted_shape.n.01,1
explosive_device.n.01,1
cloak.n.02,1
boxing_equipment.n.01,1
university.n.01,1
lingerie.n.01,1
nightwear.n.01,1
outerwear.n.01,1
function.n.03,1
neighborhood.n.02,1
attachment.n.02,1
wrapping.n.01,1
gear.n.04,1
inhalation.n.01,1
case.n.05,1
lace.n.01,1
contact.n.07,1
debris.n.01,1
deterioration.n.02,1
stretch.n.01,1
bog.n.01,1
looseness.n.05,1
hosiery.n.01,1
proceeding.n.01,1
businessman.n.01,1
pullover.n.01,1
neckwear.n.01,1
relationship.n.03,1
equality.n.02,1
beam.n.02,1
finish.n.05,1
slur.n.01,1
brace.n.09,1
girl_scout.n.01,1
fairy.n.01,1
cook.n.01,1
elite.n.01,1
friedcake.n.01,1
pastry.n.02,1
indo-european.n.02,1
taste_property.n.01,1
brew.n.01,1
dilleniid_dicot_genus.n.01,1
large_intestine.n.01,1
el_salvadoran_monetary_unit.n.01,1
costa_rican_monetary_unit.n.01,1
punctuation.n.02,1
intemperance.n.02,1
body_of_water.n.01,1
consumption.n.01,1
energy.n.05,1
current.n.01,1
fruit_drink.n.01,1
popular_music.n.01,1
salt.n.01,1
meal.n.01,1
reception.n.02,1
dark_red.n.01,1
fear.n.01,1
artillery.n.02,1
stamp_mill.n.01,1
fire.n.02,1
assault.n.02,1
luminous_intensity_unit.n.01,1
debt_instrument.n.01,1
optical_disk.n.01,1
photographic_equipment.n.01,1
television_equipment.n.01,1
timbre.n.01,1
air_passage.n.01,1
cashbox.n.01,1
reproducer.n.01,1
photograph.n.01,1
telecommunication_system.n.01,1
male_offspring.n.01,1
black_man.n.01,1
male_sibling.n.01,1
monk.n.01,1
descendant.n.01,1
female_offspring.n.01,1
organized_crime.n.01,1
association.n.01,1
title.n.06,1
theologian.n.01,1
originator.n.01,1
current_unit.n.01,1
yeast.n.01,1
old_woman.n.01,1
abbess.n.01,1
inspiration.n.01,1
pressure_unit.n.01,1
irritability.n.01,1
female_sibling.n.01,1
semiconductor.n.01,1
metric_system.n.01,1
solfa_syllable.n.01,1
nun.n.01,1
stepparent.n.01,1
apple_tree.n.01,1
pink.n.01,1
sweet_melon.n.01,1
muskmelon.n.02,1
palm.n.03,1
yellow.n.01,1
relish.n.03,1
hydroxide.n.01,1
oxide.n.01,1
adhesive_material.n.01,1
pigment.n.01,1
dried_fruit.n.01,1
bramble_bush.n.01,1
drupelet.n.01,1
birthmark.n.01,1
mandarin.n.01,1
mandarin.n.05,1
reddish_orange.n.01,1
plot.n.02,1
administration.n.02,1
worktable.n.01,1
assembly.n.04,1
subgroup.n.01,1
advisory_board.n.01,1
floor_cover.n.01,1
presiding_officer.n.01,1
instrument_of_execution.n.01,1
flat_coat.n.01,1
baby_bed.n.01,1
translation.n.01,1
bin.n.01,1
granary.n.01,1
card_game.n.01,1
damper.n.02,1
money_handler.n.01,1
artist.n.01,1
restaurant.n.01,1
legal_right.n.01,1
ridge.n.01,1
stump.n.01,1
array.n.01,1
fare.n.04,1
basketball_equipment.n.01,1
contest.n.01,1
play.n.14,1
football.n.01,1
upper_surface.n.01,1
excavation.n.03,1
piece_of_leather.n.01,1
punch.n.01,1
blind.n.03,1
barrier.n.03,1
habitation.n.01,1
hiding_place.n.01,1
movable_barrier.n.01,1
entrance.n.01,1
entree.n.02,1
trader.n.01,1
hall.n.03,1
repair_shop.n.01,1
corridor.n.01,1
child's_room.n.01,1
opportunity.n.01,1
maneuver.n.04,1
interval.n.04,1
examination.n.01,1
learning.n.01,1
concentration.n.05,1
drawing.n.02,1
contemplation.n.02,1
memorizer.n.01,1
musical_composition.n.01,1
partition.n.01,1
embankment.n.01,1
panel.n.01,1
pane.n.01,1
display.n.06,1
spar.n.02,1
defect.n.03,1
swimming_stroke.n.01,1
larva.n.01,1
tracked_vehicle.n.01,1
odonate.n.01,1
ectoparasite.n.01,1
hit.n.02,1
fisherman's_lure.n.01,1
beetle.n.01,1
gastropod.n.01,1
frying_pan.n.01,1
protestant.n.01,1
white.n.01,1
malevolent_program.n.01,1
strainer.n.01,1
united_states_liquid_unit.n.01,1
punch.n.02,1
trophy.n.02,1
directional_antenna.n.01,1
emptying.n.01,1
depletion.n.01,1
division.n.03,1
refracting_telescope.n.01,1
amphetamine.n.01,1
mirror.n.01,1
glassware.n.01,1
mammal_genus.n.01,1
ballplayer.n.01,1
thrower.n.02,1
base.n.03,1
illustration.n.04,1
crust.n.01,1
cut_of_beef.n.01,1
entree.n.01,1
anode.n.01,1
disk.n.02,1
turner.n.08,1
wood.n.08,1
heater.n.01,1
pot.n.01,1
supporter.n.01,1
edentate.n.01,1
man's_clothing.n.01,1
fur_hat.n.01,1
bison.n.01,1
blunder.n.01,1
policeman.n.01,1
center.n.04,1
decree.n.01,1
waitress.n.01,1
gossip.n.03,1
whip.n.01,1
x-raying.n.01,1
shepherd_dog.n.01,1
smuggler.n.01,1
fire_warden.n.01,1
wild_dog.n.01,1
chap.n.01,1
villain.n.01,1
catch.n.06,1
toothed_whale.n.01,1
deceiver.n.01,1
algonquian.n.01,1
algonquian.n.02,1
marmot.n.01,1
military_personnel.n.01,1
chessman.n.01,1
innocent.n.01,1
celebrity.n.01,1
metric_weight_unit.n.01,1
spy.n.01,1
sauce.n.01,1
wildcat.n.03,1
swine.n.01,1
vulgarian.n.01,1
selfish_person.n.01,1
ingot.n.01,1
racehorse.n.01,1
young_person.n.01,1
pad.n.04,1
device.n.04,1
bluejacket.n.01,1
stamp.n.03,1
defeat.n.01,1
cannabis.n.02,1
guidance.n.01,1
male.n.01,1
large_person.n.01,1
womanizer.n.01,1
objection.n.02,1
flatfish.n.01,1
flatfish.n.02,1
radio_operator.n.01,1
appropriation.n.01,1
criticism.n.02,1
salmonid.n.01,1
airship.n.01,1
prickly_pear.n.01,1
scombroid.n.01,1
eel.n.02,1
gregorian_calendar_month.n.01,1
walk.n.01,1
progress.n.02,1
district.n.01,1
acoustic_device.n.01,1
signaling_device.n.01,1
push_button.n.01,1
single-reed_instrument.n.01,1
sciaenid_fish.n.01,1
wineglass.n.01,1
groove.n.01,1
semantic_role.n.01,1
punishment.n.01,1
musical_organization.n.01,1
softness.n.05,1
bass.n.07,1
bowed_stringed_instrument.n.01,1
unit.n.04,1
school.n.04,1
baseball_team.n.01,1
large_indefinite_quantity.n.01,1
wilderness.n.03,1
callus.n.02,1
fodder.n.02,1
conifer.n.01,1
contrivance.n.03,1
alga.n.01,1
viola.n.01,1
purple.n.01,1
ellipse.n.01,1
junction.n.01,1
flunitrazepan.n.01,1
visual_cell.n.01,1
regular_polyhedron.n.01,1
subshrub.n.01,1
transparent_gem.n.01,1
playing_field.n.02,1
military_position.n.01,1
conformity.n.02,1
area_unit.n.01,1
credit.n.02,1
persuasion.n.01,1
personal_letter.n.01,1
differentiation.n.01,1
mechanical_system.n.01,1
clique.n.01,1
fingerprint.n.01,1
intrauterine_device.n.01,1
circuit.n.01,1
flight_maneuver.n.01,1
concretism.n.01,1
high_command.n.01,1
regular_polygon.n.01,1
conservative.n.01,1
carpal_bone.n.01,1
drafting_instrument.n.01,1
element.n.05,1
concern.n.01,1
temperature.n.01,1
satellite.n.03,1
time_interval.n.01,1
type.n.06,1
rest_day.n.01,1
experience.n.02,1
homo.n.02,1
time.n.03,1
point.n.06,1
note.n.01,1
start.n.01,1
dark.n.01,1
twilight.n.01,1
attendant.n.01,1
agreement.n.06,1
gear.n.03,1
periodic_event.n.01,1
heath.n.01,1
auditory_ossicle.n.01,1
stairs.n.01,1
damage.n.01,1
simple_leaf.n.01,1
stylus.n.01,1
applicator.n.01,1
correctional_institution.n.01,1
graphite.n.01,1
gradient.n.02,1
keeper.n.01,1
inclined_plane.n.01,1
propeller.n.01,1
fire_iron.n.01,1
strip.n.02,1
finishing_line.n.01,1
slave.n.01,1
canopy.n.03,1
defense.n.01,1
union.n.11,1
emptiness.n.01,1
dance.n.02,1
gonad.n.01,1
male_reproductive_gland.n.01,1
agglomeration.n.01,1
dance.n.04,1
turn.n.03,1
cricket_equipment.n.01,1
club.n.03,1
housing.n.01,1
computer_memory_unit.n.01,1
inability.n.01,1
cast.n.06,1
obstruction.n.05,1
publication.n.01,1
fact.n.02,1
dramatic_composition.n.01,1
sacred_text.n.01,1
section.n.01,1
brome.n.01,1
board_game.n.01,1
shaping_tool.n.01,1
acquisition.n.02,1
natural_ability.n.01,1
sharing.n.04,1
brightness.n.01,1
rock.n.02,1
sculpture.n.01,1
figure.n.04,1
enterprise.n.01,1
ray.n.07,1
vacationer.n.01,1
wit.n.01,1
aculeus.n.01,1
label.n.04,1
replica.n.01,1
root.n.01,1
reward.n.03,1
salad_green.n.01,1
olive_tree.n.01,1
bulb.n.01,1
alliaceous_plant.n.01,1
legume.n.03,1
legume.n.02,1
legume.n.01,1
true_pepper.n.01,1
starches.n.01,1
turnip_plant.n.01,1
marrow.n.02,1
summer_squash.n.02,1
dysphemism.n.01,1
small_boat.n.01,1
bodily_property.n.01,1
discharge.n.06,1
lignite.n.01,1
ketamine.n.01,1
bench_warrant.n.01,1
acquaintance.n.03,1
acceleration.n.01,1
collection.n.04,1
acquiring.n.01,1
jet_engine.n.01,1
firework.n.01,1
motorboat.n.01,1
sea_duck.n.01,1
bobbin.n.01,1
spacecraft.n.01,1
pedestrian.n.01,1
submersible.n.02,1
railway.n.01,1
tunnel.n.01,1
idler.n.01,1
ad.n.01,1
wheelwork.n.01,1
camper.n.02,1
unreality.n.02,1
gloom.n.03,1
suspicion.n.03,1
aerosol.n.01,1
atmosphere.n.04,1
confusion.n.02,1
topping.n.01,1
heat_engine.n.01,1
rink.n.01,1
fresh_water.n.01,1
sequence.n.02,1
bow.n.05,1
promise.n.02,1
disturbance.n.03,1
assault.n.01,1
heroin.n.01,1
cyclone.n.02,1
influence.n.04,1
exhalation.n.02,1
talk.n.01,1
reflex.n.01,1
rotation.n.01,1
